timestep,decision,prb_decision,policy_decision
325,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
326,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
327,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
328,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
329,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
330,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
331,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
332,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
333,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
334,"(18, 9, 23, 1, 2, 0)","[18, 9, 23]","[1, 2, 0]"
335,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
336,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
337,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
338,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
339,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
340,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
341,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
342,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
343,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
344,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
345,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
346,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
347,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
348,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
349,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
350,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
351,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
352,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
353,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
354,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
355,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
356,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
357,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
358,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
359,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
360,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
361,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
362,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
363,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
364,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
365,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
366,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
367,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
368,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
369,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
370,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
371,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
372,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
373,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
374,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
375,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
376,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
377,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
378,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
379,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
380,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
381,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
382,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
383,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
384,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
385,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
386,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
387,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
388,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
389,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
390,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
391,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
392,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
393,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
394,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
395,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
396,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
397,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
398,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
399,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
400,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
401,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
402,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
403,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
404,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
405,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
406,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
407,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
408,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
409,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
410,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
411,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
412,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
413,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
414,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
415,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
416,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
417,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
418,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
419,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
420,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
421,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
422,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
423,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
424,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
425,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
426,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
427,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
428,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
429,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
430,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
431,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
432,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
433,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
434,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
435,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
436,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
437,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
438,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
439,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
440,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
441,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
442,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
443,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
444,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
445,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
446,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
447,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
448,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
449,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
450,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
451,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
452,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
453,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
454,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
455,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
456,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
457,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
458,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
459,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
460,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
461,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
462,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
463,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
464,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
465,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
466,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
467,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
468,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
469,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
470,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
471,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
472,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
473,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
474,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
475,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
476,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
477,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
478,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
479,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
480,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
481,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
482,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
483,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
484,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
485,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
486,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
487,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
488,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
489,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
490,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
491,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
492,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
493,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
494,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
495,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
496,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
497,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
498,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
499,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
500,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
501,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
502,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
503,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
504,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
505,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
506,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
507,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
508,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
509,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
510,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
511,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
512,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
513,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
514,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
515,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
516,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
517,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
518,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
519,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
520,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
521,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
522,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
523,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
524,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
525,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
526,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
527,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
528,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
529,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
530,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
531,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
532,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
533,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
534,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
535,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
536,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
537,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
538,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
539,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
540,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
541,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
542,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
543,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
544,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
545,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
546,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
547,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
548,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
549,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
550,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
551,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
552,"(12, 15, 23, 1, 1, 0)","[12, 15, 23]","[1, 1, 0]"
553,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
554,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
555,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
556,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
557,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
558,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
559,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
560,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
561,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
562,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
563,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
564,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
565,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
566,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
