timestep,decision,prb_decision,policy_decision
325,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
326,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
327,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
328,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
329,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
330,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
331,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
332,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
333,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
334,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
335,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
336,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
337,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
338,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
339,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
340,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
341,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
342,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
343,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
344,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
345,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
346,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
347,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
348,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
349,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
350,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
351,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
352,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
353,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
354,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
355,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
356,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
357,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
358,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
359,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
360,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
361,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
362,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
363,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
364,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
365,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
366,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
367,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
368,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
369,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
370,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
371,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
372,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
373,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
374,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
375,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
376,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
377,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
378,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
379,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
380,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
381,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
382,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
383,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
384,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
385,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
386,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
387,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
388,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
389,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
390,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
391,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
392,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
393,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
394,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
395,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
396,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
397,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
398,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
399,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
400,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
401,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
402,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
403,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
404,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
405,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
406,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
407,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
408,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
409,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
410,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
411,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
412,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
413,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
414,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
415,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
416,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
417,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
418,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
419,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
420,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
421,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
422,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
423,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
424,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
425,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
426,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
427,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
428,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
429,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
430,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
431,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
432,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
433,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
434,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
435,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
436,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
437,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
438,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
439,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
440,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
441,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
442,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
443,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
444,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
445,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
446,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
447,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
448,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
449,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
450,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
451,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
452,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
453,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
454,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
455,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
456,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
457,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
458,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
459,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
460,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
461,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
462,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
463,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
464,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
465,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
466,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
467,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
468,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
469,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
470,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
471,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
472,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
473,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
474,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
475,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
476,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
477,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
478,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
479,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
480,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
481,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
482,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
483,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
484,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
485,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
486,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
487,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
488,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
489,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
490,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
491,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
492,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
493,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
494,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
495,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
496,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
497,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
498,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
499,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
500,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
501,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
502,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
503,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
504,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
505,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
506,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
507,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
508,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
509,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
510,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
511,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
512,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
513,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
514,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
515,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
516,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
517,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
518,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
519,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
520,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
521,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
522,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
523,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
524,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
525,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
526,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
527,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
528,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
529,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
530,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
531,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
532,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
533,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
534,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
535,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
536,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
537,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
538,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
539,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
540,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
541,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
542,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
543,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
544,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
545,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
546,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
547,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
548,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
549,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
550,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
551,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
552,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
553,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
554,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
555,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
556,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
557,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
558,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
559,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
560,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
561,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
562,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
563,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
564,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
565,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
566,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
567,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
568,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
569,"(36, 9, 5, 2, 2, 0)","[36, 9, 5]","[2, 2, 0]"
570,"(36, 9, 5, 2, 2, 2)","[36, 9, 5]","[2, 2, 2]"
