timestep,decision,prb_decision,policy_decision
325,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
326,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
327,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
328,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
329,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
330,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
331,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
332,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
333,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
334,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
335,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
336,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
337,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
338,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
339,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
340,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
341,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
342,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
343,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
344,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
345,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
346,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
347,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
348,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
349,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
350,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
351,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
352,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
353,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
354,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
355,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
356,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
357,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
358,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
359,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
360,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
361,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
362,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
363,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
364,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
365,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
366,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
367,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
368,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
369,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
370,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
371,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
372,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
373,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
374,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
375,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
376,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
377,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
378,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
379,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
380,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
381,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
382,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
383,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
384,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
385,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
386,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
387,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
388,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
389,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
390,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
391,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
392,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
393,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
394,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
395,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
396,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
397,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
398,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
399,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
400,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
401,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
402,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
403,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
404,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
405,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
406,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
407,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
408,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
409,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
410,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
411,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
412,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
413,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
414,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
415,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
416,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
417,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
418,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
419,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
420,"(24, 21, 5, 2, 0, 0)","[24, 21, 5]","[2, 0, 0]"
421,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
422,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
423,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
424,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
425,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
426,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
427,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
428,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
429,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
430,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
431,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
432,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
433,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
434,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
435,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
436,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
437,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
438,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
439,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
440,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
441,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
442,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
443,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
444,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
445,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
446,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
447,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
448,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
449,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
450,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
451,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
452,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
453,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
454,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
455,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
456,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
457,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
458,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
459,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
460,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
461,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
462,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
463,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
464,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
465,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
466,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
467,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
468,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
469,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
470,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
471,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
472,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
473,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
474,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
475,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
476,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
477,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
478,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
479,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
480,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
481,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
482,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
483,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
484,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
485,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
486,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
487,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
488,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
489,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
490,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
491,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
492,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
493,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
494,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
495,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
496,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
497,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
498,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
499,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
500,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
501,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
502,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
503,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
504,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
505,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
506,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
507,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
508,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
509,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
510,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
511,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
512,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
513,"(18, 9, 23, 1, 2, 0)","[18, 9, 23]","[1, 2, 0]"
514,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
515,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
516,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
517,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
518,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
519,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
520,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
521,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
522,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
523,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
524,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
525,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
526,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
527,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
528,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
529,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
530,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
531,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
532,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
533,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
534,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
535,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
536,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
537,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
538,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
539,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
540,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
541,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
542,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
543,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
544,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
545,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
546,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
547,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
548,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
549,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
550,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
551,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
552,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
553,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
554,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
555,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
556,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
557,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
558,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
559,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
560,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
561,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
562,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
563,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
564,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
565,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
566,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
567,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
568,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
569,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
570,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
571,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
572,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
573,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
574,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
575,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
576,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
577,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
578,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
579,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
580,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
581,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
582,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
583,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
584,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
585,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
586,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
587,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
588,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
