timestep,decision,prb_decision,policy_decision
325,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
326,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
327,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
328,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
329,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
330,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
331,"(24, 15, 11, 2, 1, 0)","[24, 15, 11]","[2, 1, 0]"
332,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
333,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
334,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
335,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
336,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
337,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
338,"(6, 9, 35, 2, 2, 1)","[6, 9, 35]","[2, 2, 1]"
339,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
340,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
341,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
342,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
343,"(6, 9, 35, 2, 2, 0)","[6, 9, 35]","[2, 2, 0]"
344,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
345,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
346,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
347,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
348,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
349,"(12, 15, 23, 0, 2, 0)","[12, 15, 23]","[0, 2, 0]"
350,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
351,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
352,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
353,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
354,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
355,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
356,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
357,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
358,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
359,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
360,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
361,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
362,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
363,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
364,"(24, 15, 11, 2, 1, 0)","[24, 15, 11]","[2, 1, 0]"
365,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
366,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
367,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
368,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
369,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
370,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
371,"(12, 15, 23, 0, 2, 0)","[12, 15, 23]","[0, 2, 0]"
372,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
373,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
374,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
375,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
376,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
377,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
378,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
379,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
380,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
381,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
382,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
383,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
384,"(12, 15, 23, 2, 1, 0)","[12, 15, 23]","[2, 1, 0]"
385,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
386,"(12, 15, 23, 0, 2, 0)","[12, 15, 23]","[0, 2, 0]"
387,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
388,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
389,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
390,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
391,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
392,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
393,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
394,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
395,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
396,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
397,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
398,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
399,"(6, 9, 35, 2, 2, 1)","[6, 9, 35]","[2, 2, 1]"
400,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
401,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
402,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
403,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
404,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
405,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
406,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
407,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
408,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
409,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
410,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
411,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
412,"(12, 15, 23, 2, 1, 0)","[12, 15, 23]","[2, 1, 0]"
413,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
414,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
415,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
416,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
417,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
418,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
419,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
420,"(24, 15, 11, 2, 1, 0)","[24, 15, 11]","[2, 1, 0]"
421,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
422,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
423,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
424,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
425,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
426,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
427,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
428,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
429,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
430,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
431,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
432,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
433,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
434,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
435,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
436,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
437,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
438,"(12, 15, 23, 0, 2, 0)","[12, 15, 23]","[0, 2, 0]"
439,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
440,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
441,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
442,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
443,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
444,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
445,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
446,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
447,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
448,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
449,"(12, 15, 23, 0, 2, 0)","[12, 15, 23]","[0, 2, 0]"
450,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
451,"(12, 15, 23, 0, 2, 0)","[12, 15, 23]","[0, 2, 0]"
452,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
453,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
454,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
455,"(12, 15, 23, 0, 2, 0)","[12, 15, 23]","[0, 2, 0]"
456,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
457,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
458,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
459,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
460,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
461,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
462,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
463,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
464,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
465,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
466,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
467,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
468,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
469,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
470,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
471,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
472,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
473,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
474,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
475,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
476,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
477,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
478,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
479,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
480,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
481,"(6, 9, 35, 2, 2, 0)","[6, 9, 35]","[2, 2, 0]"
482,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
483,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
484,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
485,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
486,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
487,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
488,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
489,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
490,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
491,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
492,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
493,"(6, 9, 35, 2, 2, 0)","[6, 9, 35]","[2, 2, 0]"
494,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
495,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
496,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
497,"(24, 15, 11, 2, 1, 0)","[24, 15, 11]","[2, 1, 0]"
498,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
499,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
500,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
501,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
502,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
503,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
504,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
505,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
506,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
507,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
508,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
509,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
510,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
511,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
512,"(6, 9, 35, 2, 2, 0)","[6, 9, 35]","[2, 2, 0]"
513,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
514,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
515,"(12, 15, 23, 0, 2, 0)","[12, 15, 23]","[0, 2, 0]"
516,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
517,"(24, 15, 11, 2, 1, 0)","[24, 15, 11]","[2, 1, 0]"
518,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
519,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
520,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
521,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
522,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
523,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
524,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
525,"(24, 15, 11, 2, 1, 0)","[24, 15, 11]","[2, 1, 0]"
526,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
527,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
528,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
529,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
530,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
531,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
532,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
533,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
534,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
535,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
536,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
537,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
538,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
539,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
540,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
541,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
542,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
543,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
544,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
545,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
546,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
547,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
548,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
549,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
550,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
551,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
552,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
553,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
554,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
555,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
556,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
557,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
558,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
559,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
560,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
561,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
562,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
563,"(12, 15, 23, 0, 2, 0)","[12, 15, 23]","[0, 2, 0]"
564,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
565,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
566,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
567,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
568,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
569,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
570,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
571,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
572,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
573,"(24, 15, 11, 2, 1, 0)","[24, 15, 11]","[2, 1, 0]"
574,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
575,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
576,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
577,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
578,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
579,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
580,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
581,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
582,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
