timestep,group,group_members,MSEUr,DTUr,sched_members,sched_members_complete,decision,reward
1845,1,[6],"const(MSEUr, Q2)","const(DTUr, Q3)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.715
1846,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q1)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.716
1846,1,[6],"const(MSEUr, Q2)","const(DTUr, Q3)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.716
1847,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q1)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.713
1847,1,[6],"const(MSEUr, Q2)","const(DTUr, Q3)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.713
1848,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q1)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.714
1848,1,[6],"const(MSEUr, Q2)","const(DTUr, Q3)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.714
1849,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.715
1849,1,[6],"dec(MSEUr, Q1)","const(DTUr, Q3)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.715
1850,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.717
1850,1,[6],"const(MSEUr, Q1)","const(DTUr, Q3)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.717
1851,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.717
1851,1,[6],"const(MSEUr, Q2)","const(DTUr, Q3)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.717
1852,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.717
1852,1,[6],"const(MSEUr, Q2)","const(DTUr, Q3)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.717
1853,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.716
1853,1,[6],"const(MSEUr, Q2)","const(DTUr, Q3)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.716
1854,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.715
1854,1,[6],"const(MSEUr, Q2)","const(DTUr, Q3)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.715
1855,0,"[0, 1, 2, 4, 5]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","dec(G0, Q2, 100)",0.714
1855,1,"[3, 6]","const(MSEUr, Q1)","inc(DTUr, Q4)","[[3, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","inc(G1, Q1, 100)",0.714
1856,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","inc(G0, Q3, 100)",0.713
1856,1,[6],"inc(MSEUr, Q2)","dec(DTUr, Q3)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","dec(G1, Q1, 100)",0.713
1857,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.711
1857,1,[6],"const(MSEUr, Q2)","const(DTUr, Q3)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.711
1858,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.717
1858,1,[6],"const(MSEUr, Q2)","const(DTUr, Q3)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.717
1859,0,"[0, 1, 2, 4, 5]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","dec(G0, Q2, 100)",0.716
1859,1,"[3, 6]","const(MSEUr, Q2)","inc(DTUr, Q4)","[[3, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","inc(G1, Q1, 100)",0.716
1860,0,"[0, 1, 2, 4, 5]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q2, 100)",0.712
1860,1,"[3, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[3, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.712
1861,0,"[0, 1, 2, 4, 5]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q2, 100)",0.713
1861,1,"[3, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[3, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.713
1862,0,"[0, 1, 2, 4, 5]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q2, 100)",0.718
1862,1,"[3, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[3, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.718
1863,0,"[0, 1, 2, 4, 5]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q2, 100)",0.713
1863,1,"[3, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[3, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.713
1864,0,"[0, 1, 2, 4, 5]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q2, 100)",0.719
1864,1,"[3, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[3, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.719
1865,0,"[0, 1, 2, 4, 5]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q2, 100)",0.713
1865,1,"[3, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[3, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.713
1866,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","inc(G0, Q3, 100)",0.713
1866,1,[3],"const(MSEUr, Q1)","inc(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","dec(G1, Q1, 100)",0.713
1867,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.714
1867,1,[3],"const(MSEUr, Q1)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.714
1868,0,"[0, 1, 2, 4, 5]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","dec(G0, Q2, 100)",0.718
1868,1,"[3, 6]","inc(MSEUr, Q2)","dec(DTUr, Q4)","[[3, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","inc(G1, Q1, 100)",0.718
1869,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","inc(G0, Q3, 100)",0.717
1869,1,[3],"const(MSEUr, Q2)","inc(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","dec(G1, Q1, 100)",0.717
1870,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.713
1870,1,[3],"const(MSEUr, Q1)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.713
1871,0,"[0, 1, 2, 4, 5]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","dec(G0, Q2, 100)",0.719
1871,1,"[3, 6]","inc(MSEUr, Q2)","dec(DTUr, Q4)","[[3, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","inc(G1, Q1, 100)",0.719
1872,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","inc(G0, Q3, 100)",0.716
1872,1,[3],"dec(MSEUr, Q2)","inc(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","dec(G1, Q1, 100)",0.716
1873,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.717
1873,1,[3],"const(MSEUr, Q1)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.717
1874,0,"[0, 1, 2, 4, 5]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","dec(G0, Q2, 100)",0.716
1874,1,"[3, 6]","inc(MSEUr, Q2)","dec(DTUr, Q4)","[[3, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","inc(G1, Q1, 100)",0.716
1875,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","inc(G0, Q3, 100)",0.715
1875,1,[3],"dec(MSEUr, Q1)","inc(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","dec(G1, Q1, 100)",0.715
1876,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.711
1876,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.711
1877,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.717
1877,1,[3],"inc(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.717
1878,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.722
1878,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.722
1879,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.718
1879,1,[3],"const(MSEUr, Q1)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.718
1880,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.72
1880,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.72
1881,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.715
1881,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.715
1882,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.718
1882,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.718
1883,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.723
1883,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.723
1884,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.716
1884,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.716
1885,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.72
1885,1,[3],"dec(MSEUr, Q1)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.72
1886,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.718
1886,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.718
1887,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.723
1887,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.723
1888,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.715
1888,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.715
1889,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.718
1889,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.718
1890,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.722
1890,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.722
1891,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.718
1891,1,[3],"const(MSEUr, Q1)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.718
1892,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.717
1892,1,[3],"inc(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.717
1893,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.722
1893,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.722
1894,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.722
1894,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.722
1895,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.719
1895,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.719
1896,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.723
1896,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.723
1897,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.718
1897,1,[3],"inc(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.718
1898,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.717
1898,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.717
1899,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.722
1899,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.722
1900,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.723
1900,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.723
1901,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.717
1901,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.717
1902,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.718
1902,1,[3],"dec(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.718
1903,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.717
1903,1,[3],"inc(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.717
1904,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.716
1904,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.716
1905,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.717
1905,1,[3],"dec(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.717
1906,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.717
1906,1,[3],"inc(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.717
1907,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.719
1907,1,[3],"inc(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.719
1908,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.713
1908,1,[3],"dec(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.713
1909,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.714
1909,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.714
1910,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.718
1910,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.718
1911,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.718
1911,1,[3],"dec(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.718
1912,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.717
1912,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.717
1913,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.721
1913,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.721
1914,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.718
1914,1,[3],"dec(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.718
1915,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.714
1915,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.714
